TITLE = "vncfd python"
VARIABLES = "X", "Y"
37.686,-102.44,0
33.527,-104.13,0
29.304,-105.65,0
25.023,-107.01,0
20.691,-108.2,0
16.315,-109.21,0
11.901,-110.05,0
7.4564,-110.72,0
2.988,-111.2,0
-1.497,-111.51,0
-5.9917,-111.64,0
-10.489,-111.59,0
-14.981,-111.36,0
-19.462,-110.94,0
-23.923,-110.35,0
-28.358,-109.58,0
-32.759,-108.63,0
-37.119,-107.5,0
-41.431,-106.2,0
-45.687,-104.72,0
-49.88,-103.07,0
-54.004,-101.25,0
-58.051,-99.261,0
-62.015,-97.11,0
-65.888,-94.8,0
-69.665,-92.333,0
-73.338,-89.713,0
-76.902,-86.945,0
-80.351,-84.033,0
-83.679,-80.982,0
-86.88,-77.798,0
-89.949,-74.484,0
-92.881,-71.048,0
-95.671,-67.495,0
-98.315,-63.83,0
-100.81,-60.061,0
-103.15,-56.192,0
-105.33,-52.231,0
-107.35,-48.184,0
-109.2,-44.058,0
-110.88,-39.86,0
-112.4,-35.597,0
-113.74,-31.276,0
-114.91,-26.903,0
-115.9,-22.487,0
-116.71,-18.034,0
-117.34,-13.551,0
-117.8,-9.0462,0
-118.07,-4.5268,0
-118.16,-4.1262e-15,0
-118.07,4.5268,0
-117.8,9.0462,0
-117.34,13.551,0
-116.71,18.034,0
-115.9,22.487,0
-114.91,26.903,0
-113.74,31.276,0
-112.4,35.597,0
-110.88,39.86,0
-109.2,44.058,0
-107.35,48.184,0
-105.33,52.231,0
-103.15,56.192,0
-100.81,60.061,0
-98.315,63.83,0
-95.671,67.495,0
-92.881,71.048,0
-89.949,74.484,0
-86.88,77.798,0
-83.679,80.982,0
-80.351,84.033,0
-76.902,86.945,0
-73.338,89.713,0
-69.665,92.333,0
-65.888,94.8,0
-62.015,97.11,0
-58.051,99.261,0
-54.004,101.25,0
-49.88,103.07,0
-45.687,104.72,0
-41.431,106.2,0
-37.119,107.5,0
-32.759,108.63,0
-28.358,109.58,0
-23.923,110.35,0
-19.462,110.94,0
-14.981,111.36,0
-10.489,111.59,0
-5.9917,111.64,0
-1.497,111.51,0
2.988,111.2,0
7.4564,110.72,0
11.901,110.05,0
16.315,109.21,0
20.691,108.2,0
25.023,107.01,0
29.304,105.65,0
33.527,104.13,0
37.686,102.44,0
41.774,100.58,0
45.786,98.568,0
49.714,96.396,0
53.553,94.072,0
57.297,91.597,0
60.94,88.975,0
64.476,86.212,0
67.9,83.31,0
71.205,80.275,0
74.387,77.111,0
77.44,73.822,0
80.36,70.413,0
83.141,66.891,0
85.779,63.26,0
88.27,59.526,0
90.608,55.694,0
92.79,51.771,0
94.812,47.763,0
96.671,43.677,0
98.363,39.519,0
99.885,35.295,0
101.23,31.012,0
102.41,26.678,0
103.41,22.3,0
104.23,17.885,0
124.42,21.19,0
125.17,15.923,0
125.71,10.63,0
126.03,5.3196,0
126.14,-1.9039e-14,0
126.03,-5.3196,0
125.71,-10.63,0
125.17,-15.923,0
124.42,-21.19,0
123.45,-26.421,0
122.27,-31.608,0
120.88,-36.742,0
119.29,-41.816,0
117.49,-46.82,0
115.49,-51.746,0
113.3,-56.587,0
110.91,-61.335,0
108.33,-65.982,0
105.57,-70.521,0
102.63,-74.944,0
99.51,-79.245,0
96.224,-83.417,0
92.774,-87.453,0
89.166,-91.347,0
85.405,-95.094,0
81.499,-98.687,0
77.452,-102.12,0
73.273,-105.39,0
68.967,-108.49,0
64.541,-111.42,0
60.003,-114.17,0
55.358,-116.74,0
50.615,-119.12,0
45.781,-121.31,0
40.863,-123.3,0
35.87,-125.1,0
30.807,-126.7,0
25.685,-128.1,0
20.509,-129.29,0
15.289,-130.28,0
10.033,-131.06,0
4.7485,-131.62,0
-0.55598,-131.98,0
-5.8719,-132.12,0
-11.191,-132.05,0
-16.504,-131.77,0
-21.804,-131.27,0
-27.08,-130.56,0
-32.326,-129.64,0
-37.531,-128.5,0
-42.688,-127.16,0
-47.788,-125.61,0
-52.822,-123.85,0
-57.782,-121.89,0
-62.66,-119.73,0
-67.447,-117.37,0
-72.135,-114.82,0
-76.717,-112.08,0
-81.185,-109.16,0
-85.53,-106.05,0
-89.746,-102.77,0
-93.826,-99.324,0
-97.763,-95.711,0
-101.55,-91.942,0
-105.18,-88.02,0
-108.65,-83.954,0
-111.95,-79.751,0
-115.08,-75.416,0
-118.03,-70.958,0
-120.79,-66.383,0
-123.37,-61.7,0
-125.76,-56.917,0
-127.95,-52.041,0
-129.94,-47.08,0
-131.74,-42.043,0
-133.32,-36.937,0
-134.7,-31.772,0
-135.87,-26.556,0
-136.84,-21.296,0
-137.58,-16.002,0
-138.12,-10.682,0
-138.44,-5.3455,0
-138.55,1.2028e-15,0
-138.44,5.3455,0
-138.12,10.682,0
-137.58,16.002,0
-136.84,21.296,0
-135.87,26.556,0
-134.7,31.772,0
-133.32,36.937,0
-131.74,42.043,0
-129.94,47.08,0
-127.95,52.041,0
-125.76,56.917,0
-123.37,61.7,0
-120.79,66.383,0
-118.03,70.958,0
-115.08,75.416,0
-111.95,79.751,0
-108.65,83.954,0
-105.18,88.02,0
-101.55,91.942,0
-97.763,95.711,0
-93.826,99.324,0
-89.746,102.77,0
-85.53,106.05,0
-81.185,109.16,0
-76.717,112.08,0
-72.135,114.82,0
-67.447,117.37,0
-62.66,119.73,0
-57.782,121.89,0
-52.822,123.85,0
-47.788,125.61,0
-42.688,127.16,0
-37.531,128.5,0
-32.326,129.64,0
-27.08,130.56,0
-21.804,131.27,0
-16.504,131.77,0
-11.191,132.05,0
-5.8719,132.12,0
-0.55598,131.98,0
4.7485,131.62,0
10.033,131.06,0
15.289,130.28,0
20.509,129.29,0
25.685,128.1,0
30.807,126.7,0
35.87,125.1,0
40.863,123.3,0
45.781,121.31,0
50.615,119.12,0
55.358,116.74,0
60.003,114.17,0
64.541,111.42,0
68.967,108.49,0
73.273,105.39,0
77.452,102.12,0
81.499,98.687,0
85.405,95.094,0
89.166,91.347,0
92.774,87.453,0
96.224,83.417,0
99.51,79.245,0
102.63,74.944,0
105.57,70.521,0
108.33,65.982,0
110.91,61.335,0
113.3,56.587,0
115.49,51.746,0
117.49,46.82,0
119.29,41.816,0
120.88,36.742,0
122.27,31.608,0
123.45,26.421,0
124.42,21.19,0
148.58,25.131,0
149.47,18.885,0
150.1,12.607,0
150.49,6.309,0
150.62,-2.4368e-14,0
150.49,-6.309,0
150.1,-12.607,0
149.47,-18.885,0
148.58,-25.131,0
147.43,-31.335,0
146.04,-37.488,0
144.4,-43.578,0
142.51,-49.596,0
140.39,-55.532,0
138.02,-61.377,0
135.43,-67.12,0
132.6,-72.753,0
129.55,-78.266,0
126.28,-83.651,0
122.8,-88.899,0
119.11,-94.002,0
115.22,-98.952,0
111.13,-103.74,0
106.86,-108.36,0
102.41,-112.81,0
97.782,-117.07,0
92.989,-121.14,0
88.037,-125.02,0
82.936,-128.7,0
77.691,-132.17,0
72.313,-135.43,0
66.808,-138.47,0
61.187,-141.29,0
55.457,-143.89,0
49.628,-146.25,0
43.709,-148.38,0
37.708,-150.27,0
31.636,-151.92,0
25.501,-153.33,0
19.314,-154.49,0
13.084,-155.4,0
6.8201,-156.06,0
0.53325,-156.47,0
-5.7669,-156.63,0
-12.07,-156.54,0
-18.367,-156.19,0
-24.646,-155.59,0
-30.898,-154.74,0
-37.113,-153.63,0
-43.28,-152.28,0
-49.389,-150.68,0
-55.431,-148.83,0
-61.394,-146.74,0
-67.27,-144.41,0
-73.047,-141.84,0
-78.718,-139.04,0
-84.271,-136.01,0
-89.698,-132.76,0
-94.99,-129.29,0
-100.14,-125.6,0
-105.13,-121.71,0
-109.97,-117.62,0
-114.63,-113.34,0
-119.12,-108.87,0
-123.42,-104.23,0
-127.53,-99.409,0
-131.44,-94.428,0
-135.14,-89.294,0
-138.64,-84.013,0
-141.92,-78.595,0
-144.97,-73.05,0
-147.8,-67.385,0
-150.4,-61.611,0
-152.77,-55.737,0
-154.89,-49.773,0
-156.77,-43.729,0
-158.41,-37.613,0
-159.8,-31.437,0
-160.94,-25.211,0
-161.83,-18.944,0
-162.46,-12.646,0
-162.84,-6.3281,0
-162.97,4.7556e-15,0
-162.84,6.3281,0
-162.46,12.646,0
-161.83,18.944,0
-160.94,25.211,0
-159.8,31.437,0
-158.41,37.613,0
-156.77,43.729,0
-154.89,49.773,0
-152.77,55.737,0
-150.4,61.611,0
-147.8,67.385,0
-144.97,73.05,0
-141.92,78.595,0
-138.64,84.013,0
-135.14,89.294,0
-131.44,94.428,0
-127.53,99.409,0
-123.42,104.23,0
-119.12,108.87,0
-114.63,113.34,0
-109.97,117.62,0
-105.13,121.71,0
-100.14,125.6,0
-94.99,129.29,0
-89.698,132.76,0
-84.271,136.01,0
-78.718,139.04,0
-73.047,141.84,0
-67.27,144.41,0
-61.394,146.74,0
-55.431,148.83,0
-49.389,150.68,0
-43.28,152.28,0
-37.113,153.63,0
-30.898,154.74,0
-24.646,155.59,0
-18.367,156.19,0
-12.07,156.54,0
-5.7669,156.63,0
0.53325,156.47,0
6.8201,156.06,0
13.084,155.4,0
19.314,154.49,0
25.501,153.33,0
31.636,151.92,0
37.708,150.27,0
43.709,148.38,0
49.628,146.25,0
55.457,143.89,0
61.187,141.29,0
66.808,138.47,0
72.313,135.43,0
77.691,132.17,0
82.936,128.7,0
88.037,125.02,0
92.989,121.14,0
97.782,117.07,0
102.41,112.81,0
106.86,108.36,0
111.13,103.74,0
115.22,98.952,0
119.11,94.002,0
122.8,88.899,0
126.28,83.651,0
129.55,78.266,0
132.6,72.753,0
135.43,67.12,0
138.02,61.377,0
140.39,55.532,0
142.51,49.596,0
144.4,43.578,0
146.04,37.488,0
147.43,31.335,0
148.58,25.131,0
177.5,29.838,0
178.56,22.422,0
179.31,14.969,0
179.76,7.4905,0
179.92,-2.4368e-14,0
179.76,-7.4905,0
179.31,-14.969,0
178.56,-22.422,0
177.5,-29.838,0
176.15,-37.205,0
174.5,-44.511,0
172.55,-51.743,0
170.32,-58.89,0
167.8,-65.941,0
165,-72.882,0
161.92,-79.704,0
158.57,-86.396,0
154.96,-92.946,0
151.08,-99.344,0
146.96,-105.58,0
142.58,-111.64,0
137.97,-117.52,0
133.12,-123.22,0
128.05,-128.71,0
122.77,-133.99,0
117.28,-139.06,0
111.59,-143.9,0
105.71,-148.51,0
99.655,-152.87,0
93.429,-157,0
87.042,-160.87,0
80.506,-164.48,0
73.831,-167.83,0
67.026,-170.9,0
60.103,-173.71,0
53.073,-176.23,0
45.947,-178.47,0
38.735,-180.43,0
31.45,-182.09,0
24.102,-183.46,0
16.704,-184.54,0
9.2666,-185.31,0
1.8023,-185.79,0
-5.6772,-185.97,0
-13.16,-185.85,0
-20.634,-185.43,0
-28.087,-184.7,0
-35.507,-183.68,0
-42.881,-182.36,0
-50.199,-180.74,0
-57.448,-178.83,0
-64.615,-176.63,0
-71.69,-174.14,0
-78.66,-171.36,0
-85.513,-168.3,0
-92.239,-164.97,0
-98.826,-161.37,0
-105.26,-157.51,0
-111.54,-153.38,0
-117.65,-149.01,0
-123.57,-144.39,0
-129.3,-139.54,0
-134.84,-134.45,0
-140.16,-129.15,0
-145.26,-123.64,0
-150.14,-117.92,0
-154.78,-112.01,0
-159.18,-105.92,0
-163.33,-99.656,0
-167.22,-93.23,0
-170.85,-86.651,0
-174.2,-79.932,0
-177.29,-73.083,0
-180.1,-66.116,0
-182.62,-59.042,0
-184.85,-51.872,0
-186.8,-44.618,0
-188.45,-37.292,0
-189.8,-29.906,0
-190.86,-22.472,0
-191.61,-15.001,0
-192.07,-7.5067,0
-192.22,1.0085e-14,0
-192.07,7.5067,0
-191.61,15.001,0
-190.86,22.472,0
-189.8,29.906,0
-188.45,37.292,0
-186.8,44.618,0
-184.85,51.872,0
-182.62,59.042,0
-180.1,66.116,0
-177.29,73.083,0
-174.2,79.932,0
-170.85,86.651,0
-167.22,93.23,0
-163.33,99.656,0
-159.18,105.92,0
-154.78,112.01,0
-150.14,117.92,0
-145.26,123.64,0
-140.16,129.15,0
-134.84,134.45,0
-129.3,139.54,0
-123.57,144.39,0
-117.65,149.01,0
-111.54,153.38,0
-105.26,157.51,0
-98.826,161.37,0
-92.239,164.97,0
-85.513,168.3,0
-78.66,171.36,0
-71.69,174.14,0
-64.615,176.63,0
-57.448,178.83,0
-50.199,180.74,0
-42.881,182.36,0
-35.507,183.68,0
-28.087,184.7,0
-20.634,185.43,0
-13.16,185.85,0
-5.6772,185.97,0
1.8023,185.79,0
9.2666,185.31,0
16.704,184.54,0
24.102,183.46,0
31.45,182.09,0
38.735,180.43,0
45.947,178.47,0
53.073,176.23,0
60.103,173.71,0
67.026,170.9,0
73.831,167.83,0
80.506,164.48,0
87.042,160.87,0
93.429,157,0
99.655,152.87,0
105.71,148.51,0
111.59,143.9,0
117.28,139.06,0
122.77,133.99,0
128.05,128.71,0
133.12,123.22,0
137.97,117.52,0
142.58,111.64,0
146.96,105.58,0
151.08,99.344,0
154.96,92.946,0
158.57,86.396,0
161.92,79.704,0
165,72.882,0
167.8,65.941,0
170.32,58.89,0
172.55,51.743,0
174.5,44.511,0
176.15,37.205,0
177.5,29.838,0
212.14,35.467,0
213.4,26.651,0
214.29,17.792,0
214.83,8.9033,0
215.01,-3.5026e-14,0
214.83,-8.9033,0
214.29,-17.792,0
213.4,-26.651,0
212.14,-35.467,0
210.54,-44.224,0
208.58,-52.909,0
206.27,-61.507,0
203.62,-70.005,0
200.64,-78.387,0
197.31,-86.642,0
193.66,-94.755,0
189.68,-102.71,0
185.39,-110.5,0
180.79,-118.11,0
175.89,-125.53,0
170.69,-132.74,0
165.21,-139.74,0
159.45,-146.51,0
153.43,-153.05,0
147.15,-159.33,0
140.62,-165.36,0
133.86,-171.12,0
126.87,-176.6,0
119.67,-181.8,0
112.26,-186.71,0
104.67,-191.31,0
96.896,-195.61,0
88.956,-199.59,0
80.862,-203.24,0
72.628,-206.57,0
64.266,-209.57,0
55.79,-212.23,0
47.212,-214.55,0
38.547,-216.52,0
29.809,-218.15,0
21.01,-219.42,0
12.167,-220.33,0
3.2911,-220.89,0
-5.6016,-221.1,0
-14.497,-220.94,0
-23.382,-220.43,0
-32.24,-219.56,0
-41.059,-218.33,0
-49.823,-216.75,0
-58.518,-214.82,0
-67.131,-212.54,0
-75.646,-209.91,0
-84.051,-206.94,0
-92.33,-203.64,0
-100.47,-200,0
-108.46,-196.03,0
-116.28,-191.75,0
-123.93,-187.15,0
-131.38,-182.25,0
-138.64,-177.05,0
-145.67,-171.56,0
-152.48,-165.79,0
-159.05,-159.75,0
-165.38,-153.44,0
-171.44,-146.89,0
-177.23,-140.1,0
-182.74,-133.08,0
-187.97,-125.84,0
-192.9,-118.4,0
-197.53,-110.77,0
-201.84,-102.95,0
-205.83,-94.97,0
-209.5,-86.833,0
-212.84,-78.556,0
-215.83,-70.151,0
-218.49,-61.632,0
-220.81,-53.014,0
-222.77,-44.31,0
-224.38,-35.534,0
-225.63,-26.701,0
-226.53,-17.825,0
-227.07,-8.9196,0
-227.25,1.1861e-14,0
-227.07,8.9196,0
-226.53,17.825,0
-225.63,26.701,0
-224.38,35.534,0
-222.77,44.31,0
-220.81,53.014,0
-218.49,61.632,0
-215.83,70.151,0
-212.84,78.556,0
-209.5,86.833,0
-205.83,94.97,0
-201.84,102.95,0
-197.53,110.77,0
-192.9,118.4,0
-187.97,125.84,0
-182.74,133.08,0
-177.23,140.1,0
-171.44,146.89,0
-165.38,153.44,0
-159.05,159.75,0
-152.48,165.79,0
-145.67,171.56,0
-138.64,177.05,0
-131.38,182.25,0
-123.93,187.15,0
-116.28,191.75,0
-108.46,196.03,0
-100.47,200,0
-92.33,203.64,0
-84.051,206.94,0
-75.646,209.91,0
-67.131,212.54,0
-58.518,214.82,0
-49.823,216.75,0
-41.059,218.33,0
-32.24,219.56,0
-23.382,220.43,0
-14.497,220.94,0
-5.6016,221.1,0
3.2911,220.89,0
12.167,220.33,0
21.01,219.42,0
29.809,218.15,0
38.547,216.52,0
47.212,214.55,0
55.79,212.23,0
64.266,209.57,0
72.628,206.57,0
80.862,203.24,0
88.956,199.59,0
96.896,195.61,0
104.67,191.31,0
112.26,186.71,0
119.67,181.8,0
126.87,176.6,0
133.86,171.12,0
140.62,165.36,0
147.15,159.33,0
153.43,153.05,0
159.45,146.51,0
165.21,139.74,0
170.69,132.74,0
175.89,125.53,0
180.79,118.11,0
185.39,110.5,0
189.68,102.71,0
193.66,94.755,0
197.31,86.642,0
200.64,78.387,0
203.62,70.005,0
206.27,61.507,0
208.58,52.909,0
210.54,44.224,0
212.14,35.467,0
253.65,42.204,0
255.14,31.713,0
256.2,21.171,0
256.84,10.594,0
257.06,-3.8579e-14,0
256.84,-10.594,0
256.2,-21.171,0
255.14,-31.713,0
253.65,-42.204,0
251.74,-52.625,0
249.42,-62.961,0
246.68,-73.194,0
243.53,-83.307,0
239.97,-93.285,0
236.02,-103.11,0
231.68,-112.77,0
226.95,-122.24,0
221.85,-131.52,0
216.37,-140.58,0
210.54,-149.41,0
204.36,-158,0
197.84,-166.34,0
190.99,-174.4,0
183.82,-182.18,0
176.34,-189.67,0
168.58,-196.85,0
160.52,-203.71,0
152.2,-210.24,0
143.63,-216.43,0
134.81,-222.27,0
125.77,-227.75,0
116.51,-232.87,0
107.06,-237.61,0
97.418,-241.96,0
87.611,-245.92,0
77.653,-249.49,0
67.558,-252.65,0
57.344,-255.41,0
47.026,-257.75,0
36.62,-259.68,0
26.144,-261.18,0
15.615,-262.27,0
5.0486,-262.93,0
-5.5374,-263.16,0
-16.126,-262.97,0
-26.7,-262.35,0
-37.243,-261.31,0
-47.737,-259.84,0
-58.166,-257.95,0
-68.511,-255.64,0
-78.758,-252.92,0
-88.888,-249.78,0
-98.885,-246.24,0
-108.73,-242.3,0
-118.42,-237.97,0
-127.92,-233.24,0
-137.22,-228.14,0
-146.31,-222.67,0
-155.18,-216.83,0
-163.8,-210.64,0
-172.17,-204.1,0
-180.27,-197.24,0
-188.08,-190.05,0
-195.6,-182.55,0
-202.81,-174.76,0
-209.7,-166.68,0
-216.26,-158.33,0
-222.48,-149.72,0
-228.34,-140.86,0
-233.84,-131.78,0
-238.98,-122.48,0
-243.73,-112.99,0
-248.09,-103.31,0
-252.06,-93.463,0
-255.63,-83.464,0
-258.8,-73.33,0
-261.55,-63.076,0
-263.88,-52.721,0
-265.8,-42.279,0
-267.29,-31.77,0
-268.36,-21.208,0
-269.01,-10.613,0
-269.22,-2.3499e-15,0
-269.01,10.613,0
-268.36,21.208,0
-267.29,31.77,0
-265.8,42.279,0
-263.88,52.721,0
-261.55,63.076,0
-258.8,73.33,0
-255.63,83.464,0
-252.06,93.463,0
-248.09,103.31,0
-243.73,112.99,0
-238.98,122.48,0
-233.84,131.78,0
-228.34,140.86,0
-222.48,149.72,0
-216.26,158.33,0
-209.7,166.68,0
-202.81,174.76,0
-195.6,182.55,0
-188.08,190.05,0
-180.27,197.24,0
-172.17,204.1,0
-163.8,210.64,0
-155.18,216.83,0
-146.31,222.67,0
-137.22,228.14,0
-127.92,233.24,0
-118.42,237.97,0
-108.73,242.3,0
-98.885,246.24,0
-88.888,249.78,0
-78.758,252.92,0
-68.511,255.64,0
-58.166,257.95,0
-47.737,259.84,0
-37.243,261.31,0
-26.7,262.35,0
-16.126,262.97,0
-5.5374,263.16,0
5.0486,262.93,0
15.615,262.27,0
26.144,261.18,0
36.62,259.68,0
47.026,257.75,0
57.344,255.41,0
67.558,252.65,0
77.653,249.49,0
87.611,245.92,0
97.418,241.96,0
107.06,237.61,0
116.51,232.87,0
125.77,227.75,0
134.81,222.27,0
143.63,216.43,0
152.2,210.24,0
160.52,203.71,0
168.58,196.85,0
176.34,189.67,0
183.82,182.18,0
190.99,174.4,0
197.84,166.34,0
204.36,158,0
210.54,149.41,0
216.37,140.58,0
221.85,131.52,0
226.95,122.24,0
231.68,112.77,0
236.02,103.11,0
239.97,93.285,0
243.53,83.307,0
246.68,73.194,0
249.42,62.961,0
251.74,52.625,0
253.65,42.204,0
303.39,50.272,0
305.16,37.776,0
306.43,25.218,0
307.19,12.619,0
307.44,-4.9237e-14,0
307.19,-12.619,0
306.43,-25.218,0
305.16,-37.776,0
303.39,-50.272,0
301.12,-62.687,0
298.35,-74.999,0
295.09,-87.19,0
291.34,-99.239,0
287.11,-111.13,0
282.4,-122.83,0
277.23,-134.34,0
271.6,-145.63,0
265.52,-156.69,0
259,-167.48,0
252.06,-178.01,0
244.69,-188.25,0
236.92,-198.18,0
228.76,-207.8,0
220.22,-217.07,0
211.31,-226,0
202.05,-234.55,0
192.46,-242.73,0
182.54,-250.52,0
172.32,-257.9,0
161.81,-264.86,0
151.03,-271.4,0
140,-277.49,0
128.72,-283.14,0
117.23,-288.33,0
105.54,-293.05,0
93.673,-297.3,0
81.64,-301.06,0
69.463,-304.34,0
57.164,-307.13,0
44.761,-309.42,0
32.275,-311.21,0
19.726,-312.49,0
7.1335,-313.27,0
-5.4816,-313.55,0
-18.099,-313.31,0
-30.698,-312.57,0
-43.259,-311.31,0
-55.761,-309.56,0
-68.184,-307.3,0
-80.507,-304.54,0
-92.711,-301.29,0
-104.78,-297.55,0
-116.68,-293.33,0
-128.41,-288.63,0
-139.94,-283.46,0
-151.25,-277.83,0
-162.33,-271.74,0
-173.16,-265.22,0
-183.71,-258.26,0
-193.98,-250.89,0
-203.94,-243.1,0
-213.58,-234.92,0
-222.89,-226.36,0
-231.84,-217.43,0
-240.42,-208.15,0
-248.63,-198.52,0
-256.44,-188.58,0
-263.84,-178.32,0
-270.82,-167.78,0
-277.37,-156.96,0
-283.49,-145.89,0
-289.14,-134.58,0
-294.34,-123.05,0
-299.07,-111.33,0
-303.32,-99.417,0
-307.09,-87.346,0
-310.37,-75.133,0
-313.15,-62.799,0
-315.44,-50.362,0
-317.22,-37.843,0
-318.49,-25.263,0
-319.26,-12.642,0
-319.51,-5.9026e-15,0
-319.26,12.642,0
-318.49,25.263,0
-317.22,37.843,0
-315.44,50.362,0
-313.15,62.799,0
-310.37,75.133,0
-307.09,87.346,0
-303.32,99.417,0
-299.07,111.33,0
-294.34,123.05,0
-289.14,134.58,0
-283.49,145.89,0
-277.37,156.96,0
-270.82,167.78,0
-263.84,178.32,0
-256.44,188.58,0
-248.63,198.52,0
-240.42,208.15,0
-231.84,217.43,0
-222.89,226.36,0
-213.58,234.92,0
-203.94,243.1,0
-193.98,250.89,0
-183.71,258.26,0
-173.16,265.22,0
-162.33,271.74,0
-151.25,277.83,0
-139.94,283.46,0
-128.41,288.63,0
-116.68,293.33,0
-104.78,297.55,0
-92.711,301.29,0
-80.507,304.54,0
-68.184,307.3,0
-55.761,309.56,0
-43.259,311.31,0
-30.698,312.57,0
-18.099,313.31,0
-5.4816,313.55,0
7.1335,313.27,0
19.726,312.49,0
32.275,311.21,0
44.761,309.42,0
57.164,307.13,0
69.463,304.34,0
81.64,301.06,0
93.673,297.3,0
105.54,293.05,0
117.23,288.33,0
128.72,283.14,0
140,277.49,0
151.03,271.4,0
161.81,264.86,0
172.32,257.9,0
182.54,250.52,0
192.46,242.73,0
202.05,234.55,0
211.31,226,0
220.22,217.07,0
228.76,207.8,0
236.92,198.18,0
244.69,188.25,0
252.06,178.01,0
259,167.48,0
265.52,156.69,0
271.6,145.63,0
277.23,134.34,0
282.4,122.83,0
287.11,111.13,0
291.34,99.239,0
295.09,87.19,0
298.35,74.999,0
301.12,62.687,0
303.39,50.272,0
363,59.941,0
365.11,45.041,0
366.62,30.068,0
367.53,15.046,0
367.83,-5.9895e-14,0
367.53,-15.046,0
366.62,-30.068,0
365.11,-45.041,0
363,-59.941,0
360.29,-74.744,0
356.99,-89.425,0
353.1,-103.96,0
348.63,-118.33,0
343.59,-132.51,0
337.98,-146.47,0
331.81,-160.19,0
325.1,-173.66,0
317.85,-186.84,0
310.08,-199.72,0
301.8,-212.28,0
293.01,-224.49,0
283.75,-236.34,0
274.01,-247.81,0
263.83,-258.87,0
253.2,-269.52,0
242.16,-279.73,0
230.71,-289.48,0
218.88,-298.77,0
206.69,-307.58,0
194.15,-315.88,0
181.29,-323.68,0
168.12,-330.95,0
154.67,-337.68,0
140.96,-343.87,0
127.02,-349.5,0
112.85,-354.56,0
98.496,-359.06,0
83.97,-362.96,0
69.297,-366.29,0
54.501,-369.01,0
39.606,-371.14,0
24.636,-372.67,0
9.6159,-373.6,0
-5.4307,-373.91,0
-20.479,-373.63,0
-35.505,-372.73,0
-50.485,-371.24,0
-65.393,-369.14,0
-80.206,-366.44,0
-94.9,-363.14,0
-109.45,-359.26,0
-123.83,-354.8,0
-138.03,-349.75,0
-152.01,-344.14,0
-165.75,-337.98,0
-179.24,-331.26,0
-192.44,-324,0
-205.35,-316.22,0
-217.93,-307.92,0
-230.16,-299.13,0
-242.04,-289.84,0
-253.53,-280.09,0
-264.62,-269.88,0
-275.29,-259.23,0
-285.52,-248.16,0
-295.3,-236.69,0
-304.6,-224.83,0
-313.43,-212.61,0
-321.75,-200.04,0
-329.56,-187.14,0
-336.84,-173.94,0
-343.59,-160.46,0
-349.78,-146.71,0
-355.42,-132.73,0
-360.49,-118.53,0
-364.98,-104.14,0
-368.89,-89.581,0
-372.21,-74.875,0
-374.93,-60.046,0
-377.05,-45.121,0
-378.57,-30.121,0
-379.48,-15.073,0
-379.79,1.2028e-15,0
-379.48,15.073,0
-378.57,30.121,0
-377.05,45.121,0
-374.93,60.046,0
-372.21,74.875,0
-368.89,89.581,0
-364.98,104.14,0
-360.49,118.53,0
-355.42,132.73,0
-349.78,146.71,0
-343.59,160.46,0
-336.84,173.94,0
-329.56,187.14,0
-321.75,200.04,0
-313.43,212.61,0
-304.6,224.83,0
-295.3,236.69,0
-285.52,248.16,0
-275.29,259.23,0
-264.62,269.88,0
-253.53,280.09,0
-242.04,289.84,0
-230.16,299.13,0
-217.93,307.92,0
-205.35,316.22,0
-192.44,324,0
-179.24,331.26,0
-165.75,337.98,0
-152.01,344.14,0
-138.03,349.75,0
-123.83,354.8,0
-109.45,359.26,0
-94.9,363.14,0
-80.206,366.44,0
-65.393,369.14,0
-50.485,371.24,0
-35.505,372.73,0
-20.479,373.63,0
-5.4307,373.91,0
9.6159,373.6,0
24.636,372.67,0
39.606,371.14,0
54.501,369.01,0
69.297,366.29,0
83.97,362.96,0
98.496,359.06,0
112.85,354.56,0
127.02,349.5,0
140.96,343.87,0
154.67,337.68,0
168.12,330.95,0
181.29,323.68,0
194.15,315.88,0
206.69,307.58,0
218.88,298.77,0
230.71,289.48,0
242.16,279.73,0
253.2,269.52,0
263.83,258.87,0
274.01,247.81,0
283.75,236.34,0
293.01,224.49,0
301.8,212.28,0
310.08,199.72,0
317.85,186.84,0
325.1,173.66,0
331.81,160.19,0
337.98,146.47,0
343.59,132.51,0
348.63,118.33,0
353.1,103.96,0
356.99,89.425,0
360.29,74.744,0
363,59.941,0
